"dep","name","desc","date"
"stps","Indicadores Clave/ Índice global de productividad laboral de la economía","Serie estadística que mide la evolución de la producción en comparación con la variación de los recursos laborales utilizados en el proceso productivo de forma trimestral.","2015-11-28"
"stps","Indicadores Clave/ Mediana del ingreso mensual real de los ocupados","Serie estadística que mide el corte en el cual se encuentra la mediana del ingreso mensual del total de los ocupados, el ingreso laboral que perciben (trimestral).","2015-11-28"
"stps","Indicadores Clave/ Porcentaje de asalariados que ganan hasta tres salarios mínimos ","Serie estadística que mide el peso relativo de la población asalariada con ingresos inferiores (menor o igual a tres salarios mínimos reales) a la media de los trabajadores (trimestral).","2015-11-28"
"stps","Indicadores Clave/ Tasa de Ocupación en el Sector Informal 2","Porcentaje de ocupados que laboran en unidades no registradas del ámbito no agropecuario. población ocupada que trabaja para unidades económicas no agropecuarias que operan a partir de los recursos del hogar y sin estar legalmente registradas, de tal forma que los ingresos, materiales y equipos que se utilizan para el negocio no son independientes y distinguibles de los del propio hogar - sector informal ( trimestral).","2015-11-28"
"stps","Indicadores Clave/ Tasa de Informalidad Laboral 1","Porcentaje de ocupados informales respecto a la población ocupada total. Incluye: i) los ocupados que laboran en unidades económicas no registradas (sector informal); ii) los trabajadores del servicio doméstico remunerado sin seguridad social; iii) los ocupados por cuenta propia en la agricultura de subsistencia; iv) los trabajadores no remunerados; v) los trabajadores subordinados y remunerados cuyos servicios son utilizados por unidades formales pero laboran sin seguridad social (trimestral).","2015-11-28"
"stps","Indicadores Clave/ Tasa neta de ocupación","Serie estadística sobre la magnitud de la población ocupada total respecto de las personas que se encuentran en edad de trabajar (trimestral).","2015-11-28"
"stps","Indicadores Clave/ Tasa de ocupación en los servicios (excluye comercio)","Serie estadística sobre la magnitud de la ocupación en los servicios en relación con la población ocupada total (trimestral).","2015-11-28"
"stps","Indicadores Clave/ Tasa de ocupación en el comercio ","Serie estadística  sobre la magnitud de la ocupación en el comercio, en comparación con la población ocupada total (trimestral).","2015-11-28"
"stps","Indicadores Clave/ Tasa de ocupación en la industria manufacturera ","Serie estadística sobre la magnitud de la ocupación en la industria manufacturera, en comparación con la población ocupada total (trimestral).","2015-11-28"
"stps","Indicadores Clave/ Tasa de ocupación agropecuaria ","Serie estadística sobre la magnitud de la ocupación en el ámbito agropecuario, en comparación con la población ocupada total (trimestral).","2015-11-28"
"stps","Indicadores Clave/ Tasa de trabajo asalariado ","Serie estadística de la cantidad de trabajadores asalariados con respecto a la población ocupada total (trimestral).","2015-11-28"
"stps","Indicadores Clave/ Tasa de desocupación","Serie estadística de la cantidad de personas que realizan una búsqueda activa de un empleo en comparación con la población económicamente activa (trimestral).","2015-11-28"
"stps","Indicadores Clave/ Tasa de participación ","Serie estadística que representa la magnitud de la oferta de trabajo en relación con la población susceptible de incorporarse a la actividad económica (trimestral).","2015-11-28"
"stps","Objetivos de Desarrollo Sostenible/ Tasa neta de participación","Porcentaje de la población económicamente activa respecto a la población en edad de trabajar. Se refiere a la proporción de la población que trabajan o buscan un trabajo respecto de la totalidad de la población en edad de trabajar -15 años y más -. La Tasa Neta de Participación ilustra el grado de aprovechamiento de los recursos laborales reales y potenciales disponibles en el país. ","2015-11-28"
"stps","Objetivos de Desarrollo Sostenible/ Tasa de informalidad laboral (TIL - 1)","Proporción de la población ocupada laboralmente vulnerable, ya sea por la naturaleza de la unidad económica para la que trabajan o por carecer de un vínculo laboral no reconocido por su fuente de trabajo de acuerdo con el orden legal vigente. En esta categoría se incluyen: i) los ocupados que laboran en unidades económicas no registradas (sector informal); ii) los trabajadores del servicio doméstico remunerado que no tienen seguridad social; iii) los ocupados por cuenta propia en la agricultura de subsistencia; iv) los trabajadores no remunerados; v) los trabajadores subordinados y remunerados cuyos servicios son utilizados por unidades económicas registradas y laboran sin la protección de la seguridad social. La tasa se calcula teniendo como referente a la población ocupada total.","2015-11-28"
"stps","Objetivos de Desarrollo Sostenible/ Tasa de desocupación","Proporción de las personas desocupadas, respecto de la Población Económicamente Activa. Este indicador ilustra la magnitud relativa de las personas que desean trabajar y buscan trabajo, pero no lo han encontrado.","2015-11-28"
"stps","Objetivos de Desarrollo Sostenible/ Índice de puestos de trabajo registrados en el IMSS","Es un índice basado en la cantidad de puestos de trabajo registrados en el IMSS, referido a un año base (2008). Es un referente del crecimiento, tanto anual como acumulado en varios años, del número de trabajadores con seguridad social provista por la institución que cubre a la mayoría de los trabajadores de las empresas privadas y algunas públicas. Por tanto, es un indicador ilustrativo de la evolución de los empleos formales asalariados en el país.","2015-11-28"
"stps","Objetivos de Desarrollo Sostenible/ Tasa de crecimiento del PIB por persona ocupada","Mide la variación anual del Producto Interno Bruto (PIB) -ajustado por paridad de poder de compra y valuado en dólares corrientes- por persona ocupada. Este es un indicador comparable internacionalmente del crecimiento de la productividad del trabajo. ","2015-11-28"
"stps","Objetivos de Desarrollo Sostenible/ Tasa de ocupación infantil","Es la proporción de la población ocupada de 5 a 17 años de edad respecto de la población total de 5 a 17 años.","2015-11-28"
"stps","Objetivos de Desarrollo Sostenible/ Brecha entre la Tasa Neta de Participación Femenina y  la Tasa Neta de Participación Masculina.","La Tasa Neta de Participación Femenina es la proporción de las mujeres que trabajan o buscan un trabajo respecto de la totalidad de las mujeres en edad de trabajar -15 años y más -. La Tasa de Participación Masculina es la misma relación porcentual referida a los hombres. La diferencia entre las dos tasas (en puntos porcentuales) ilustra el grado en que las mujeres tienen una menor propensión, oportunidad y/o capacidad de participar en las actividades económicas. ","2015-11-28"
"stps","Estrategia Abriendo Espacios/ Adultos mayores y personas con discapacidad","Opera con los servicios y programas del SNE y ofrece a las empresas asesoramiento y apoyo en la contratación de personas con discapacidad y adultos mayores. Variables: Atendidos Colocados","2015-11-28"
"stps","Programa de Atención a Situaciones de Contingencia Laboral/ Apoyo para movilidad laboral de las personas","Apoyo para el traslado de población que pueda ser ocupada provisionalmente en unidades económicas ubicadas en lugares distintos a su lugar de residencia. Variables: Atendidos, Colocados, Federal, Estatal","2015-11-28"
"stps","Programa de Atención a Situaciones de Contingencia Laboral/ Apoyo para la ocupación transitoria","Apoyos ligados a proyectos de carácter social y/o comunitario, que requieren para su implementación, la incorporación transitoria de personas para el desarrollo de actividades específicas. Variables: Atendidos, Colocados, Federal, Estatal","2015-11-28"
"stps","Programa de Atención a Situaciones de Contingencia Laboral/ Apoyo para reactivar unidades económicas","Apoyo orientado a la reposición de maquinaria, equipo o herramientas, a la población cuya principal fuente de ingresos proviene de un establecimiento. Variables: Atendidos, Colocados, Federal, Estatal","2015-11-28"
"stps","Programa de Atención a Situaciones de Contingencia Laboral/ Apoyo para la empleabilidad","Capacitación gratuita para el trabajo de carácter técnico y/o transversal, dirigida a población en situación de contingencia laboral. Variables: Atendidos, Federal, Estatal","2015-11-28"
"stps","Programa de Atención a Situaciones de Contingencia Laboral/ Apoyo al ingreso de los trabajadores","Apoyos para la población que se encuentre en riesgo de perder su empleo o haya visto considerablemente disminuido su ingreso. Variables: Atendidos, Colocados, Federal, Estatal","2015-11-28"
"stps","Programa de Apoyo al Empleo/ Compensación a la Ocupación Temporal","Otorga compensación económica a la población desempleada a fin de que de manera temporal, desarrolle actividades en el marco de proyectos federales, estatales, municipales y/o regionales que le permita contar con ingresos para atender sus necesidades básicas y continuar su búsqueda de empleo. Variables: Atendidos, Colocados, Federal, Estatal","2015-11-28"
"stps","Programa de Apoyo al Empleo/ Repatriados trabajando","Apoya a connacionales repatriados para trasladarse a su lugar de origen o residencia y para auxiliarlo en la búsqueda de empleo. Variables: Atendidos, Colocados, Federal, Estatal","2015-11-28"
"stps","Programa de Apoyo al Empleo/ Movilidad Laboral","Apoyo económico a los buscadores de empleo que, con el interés de obtener un empleo, se trasladan a localidades distintas a las de su residencia.  Variables: Atendidos, Colocados, Federal, Estatal","2015-11-28"
"stps","Programa de Apoyo al Empleo/ Fomento al Autoempleo/ ","Entrega de apoyos económicos que permitan la creación o fortalecimiento de Iniciativas de Ocupación por Cuenta Propia (IOCP) mediante la entrega de mobiliario, maquinaria, equipo y/o herramienta. Variables: Atendidos, Colocados, Iniciativas, Federal, Estatal","2015-11-28"
"stps","Programa de Apoyo al Empleo/ Bécate","Brinda apoyo a los buscadores de empleo mediante cursos de capacitación, a través de los cuales adquieren o fortalecen sus conocimientos y habilidades. Variables: Atendidos, Colocados, Cursos, Federal, Estatal","2015-11-28"
"lotenal","RELACIÓN DE PREMIOS PUBLICADOS EN LA LISTA OFICIAL DE PREMIOS","LISTA OFICIAL DE PREMIOS DE LOS SORTEOS DE LA LOTENAL","2015-12-01"
"lotenal","REPORTE ESTADÍSTICO DE LOS SERVICIOS ATENDIDOS PARA LA LOCALIZACIÓN DE TU NÚMERO DE LA SUERTE","SERVICIOS ATENDIDOS PARA LA LOCALIZACIÓN DE TU NÚMERO DE LA SUERTE","2015-12-01"
"lotenal","RELACIÓN DE UBICACIONES DE LOS EXPENDIOS LOCALES","UBICACIÓN DE EXPENDIOS LOCALES","2015-12-01"
"lotenal","DIRECTORIO DE ORGANISMOS DE VENTA FORÁNEOS","DIRECTORIO DE ORGANISMOS DE VENTA UBICADOS EN EL INTERIOR DE LA REPUBLICA","2015-12-01"
"lotenal","ESTRUCTURAS DE PREMIOS","ESTRUCTURAS DE PREMIOS DE LOS SORTEOS ","2015-12-01"
"lotenal","CALENDARIO DE SORTEOS","CALENDARIO DE SORTEOS A CELEBRAR EN EL SEMESTRE","2015-12-01"
"lotenal","AVANCE PROGRAMATICO DE SORTEOS","AVANCE PROGRAMATICO DE SORTEOS DEL TRIMESTRE ","2015-12-01"
"notimex","Número de clientes","Número de clientes con que se cuenta al cierre del trimestre","2015-10-27"
"notimex","Podcast publicados","Número de podcast publicados mensualmente a través del Portal de Internet de la Agencia","2015-10-27"
"notimex","Videos publicados","Número de videos publicados mensualmente a través del Portal de Internet de la Agencia","2015-10-27"
"notimex","Notas periodísticas Micrositio Global Mexico","Número de notas periodísticas del Micrositio de Global Mexico publicadas mensualmente a través del Portal de Internet de la Agencia","2015-10-27"
"notimex","Notas periodísticas del Micrositio Weekly","Número de notas periodísticas del Micrositio de Weekly publicadas mensualmente a través del Portal de Internet de la Agencia","2015-10-27"
"notimex","Notas periodísticas del Micrositio Visor Latino","Número de notas periodísticas del Micrositio de Visor Latino publicadas mensualmente a través del Portal de Internet de la Agencia","2015-10-27"
"notimex","Notas periodísticas de la sección denominada ""Internacional""","Número de notas periodísticas de la sección de Internacional publicadas mensualmente a través del Portal de Internet de la Agencia","2015-10-27"
"notimex","Notas periodísticas del Micrositio Energía en México","Número de notas periodísticas del Micrositio de Energía en México publicadas mensualmente a través del Portal de Internet de la Agencia","2015-10-27"
"notimex","Mensajes noticiosos mediante Fotografías","Número de fotografías publicadas mensualmente a través del Portal de Internet de la Agencia","2015-10-27"
"notimex","Mensajes noticiosos mediante Infografías","Número de infografías publicadas mensualmente a través del Portal de Internet de la Agencia","2015-10-27"
"notimex","Notas periodísticas de la sección denominada ""Salud y Ciencia""","Número de notas periodísticas de la sección Salud y Ciencia, publicadas mensualmente a través del Portal de Internet de la Agencia","2015-10-27"
"notimex","Notas periodísticas de la sección denominada ""Cultura""","Número de notas periodísticas de la sección Cultura, publicadas mensualmente a través del Portal de Internet de la Agencia","2015-10-27"
"notimex","Notas periodísticas de la sección denominada ""Legislativo""","Número de notas periodísticas de la sección Legislativo, publicadas mensualmente a través del Portal de Internet de la Agencia","2015-10-27"
"notimex","Notas periodísticas de la sección denominada ""Metrópoli""","Número de notas periodísticas de la sección Metrópoli, publicadas mensualmente a través del Portal de Internet de la Agencia","2015-10-27"
"notimex","Notas periodísticas de la sección denominada ""Justicia""","Número de notas periodísticas de la sección Justicia, publicadas mensualmente a través del Portal de Internet de la Agencia","2015-10-27"
"notimex","Notas periodísticas de la sección denominada ""Espectáculos""","Número de notas periodísticas de la sección Espectáculos, publicadas mensualmente a través del Portal de Internet de la Agencia","2015-10-27"
"notimex","Notas periodísticas de la sección denominada ""Deportes""","Número de notas periodísticas de la sección Deportes, publicadas mensualmente a través del Portal de Internet de la Agencia","2015-10-27"
"notimex","Notas periodísticas de la sección denominada ""Estados""","Número de notas periodísticas de la sección Estados, publicadas mensualmente a través del Portal de Internet de la Agencia","2015-10-27"
"notimex","Notas periodísticas de la sección denominada ""Negocios""","Número de notas periodísticas de la sección Negocios, publicadas mensualmente a través del Portal de Internet de la Agencia","2015-10-27"
"notimex","Notas periodísticas de la sección denominada ""México""","Número de notas periodísticas de la sección México, publicadas mensualmente a través del Portal de Internet de la Agencia","2015-10-27"
"cm","Contratos y convenios validados","Relación de contratos validados por mes, en lo que va del ejercicio 2015.","2016-01-01"
"cm","Inmuebles en posesión del Organismo","Relación de todos los bienes inmuebles en posesión del Organismo, que no cuentan con título de propiedad o con contrato que justifique su ocupación, distinto al comodato.","2016-01-01"
"cm","Inmuebles propiedad del Organismo","Relación de todos los bienes inmuebles propiedad del Organismo, que cuentan con título de propiedad en toda la República Mexicana","2016-01-01"
"cm"," Sacas","Reporte de entidad federativa  de Índice de uso de sacas. ","2015-10-01"
"cm","Buzones y Apartados Postales","Reporte de entidad federativa  de tipo de inmuebles ","2015-10-01"
"cm"," Rezagos","Reporte de entidad federativa  de Índice de Rezago","2015-10-01"
"cm","Devoluciones","Reporte de entidad federativa  de Índice de devoluciones (piezas devueltas/piezas entregadas)","2015-10-01"
"cm","Vehículos","Reporte de entidad federativa  de inventario vehicular ","2015-10-01"
"cm","Centros de Trabajo","Reporte  de centros de servicio propios y de terceros","2015-10-01"
"cm","Recursos Humanos","Reporte  por división de funciones del personal operativo  por entidad federativa ","2015-10-01"
"cm","Correspondencia y Envíos","Estadística comparativa federativa de piezas expedidas y entregadas promedio por día por rumbo","2015-10-01"
"cm","Reparto","Información y evaluación general de carteros y entregas , la fuente de información, en los casos establecidos, se tomará tal cual como es el caso de cuenta comprobada y la forma SPM198, que corresponde a periodos que cortan el día 25 de cada mes en el interior de la República y el mes completo en la Metropolitana.","2015-10-01"
"cm","Indicadores de Atención a Usuarios en el Centro de Atención a Clientes","Resultados de atención anual correspondiente a los años 2014 y 2015","2016-01-01"
"cm","Atención a Usuarios Individuales canalizados por área terceras","Archivo en el que se registran las quejas que remiten distintas áreas al buzón electrónico de CATQUEJAS (fundamentalmente ingresadas por el Portal Institucional)","2016-01-01"
"cm","Programa de Exposiciones Gráficas y Filatélicas","Incluye entidad de exhibición, periodo y tipo de exposición","2016-01-01"
"cm","Programa de Emisiones Conmemorativas y Especiales 2013","Incluye fecha de emisión, cantidad de estampillas por emisión, valor facial y tiraje","2016-01-01"
"cm","Programa de Emisiones Conmemorativas y Especiales 2014","Incluye fecha de emisión, cantidad de estampillas por emisión, valor facial y tiraje","2016-01-01"
"cm","Programa de Emisiones Conmemorativas y Especiales 2015","Incluye fecha de emisión, cantidad de estampillas por emisión, valor facial y tiraje","2016-01-01"
"cm","Polígonos de Código Postal","Es un mapa parcial que contiene el número y los limites de código postal ","2015-09-15"
"cm","Catálogo Nacional de Códigos Postales","Son archivos que contienen los Códigos Postales y asentamientos humanos de las 31 Entidades Federativas y el Distrito Federal","2015-10-01"
"cm","Relación de oficinas conectadas","Sitios conectados de Correos de México","2015-11-30"
"cm","Relación de sistemas de información","Sistemas de Información","2015-11-30"
"cm","Relación de contratos de TICs","Contratos de TICs","2015-11-30"
"cm","Cobertura","Cobertura","2015-12-01"
"cm","Buzones ","Buzones ","2015-12-01"
"cm","Conectividad","Conectividad","2015-12-01"
"cm","Tiempos de entrega","Tiempos de entrega","2015-12-01"
"cm","Personal","Personal","2015-12-01"
"cm","Egresos","Egresos","2015-12-01"
"cm","Ingresos ","Ingresos ","2015-12-01"
"cm","Matriz de Indicadores para Resultados","Medición de los indicadores de los recursos de la  MIR","2016-02-01"
"cm","Relacion de contratos","Listados, número contratos de adquisición de bienes y servicios.","2015-10-01"
"cm","Padron de bienes inmuebles","Listados, número de bienes inmuebles que ocupa el SEPOMEX","2015-10-01"
"cm","Giros Postales","Informe a nivel nacional de la cantidad de giros postales expedidos y pagados, detallado por Gerencias Estatales, Gerencia de Tesorería y Dirección Metropolitana","2015-10-01"
"cm","Estados Financieros","El estado de cambios en el patrimonio tiene como finalidad mostrar las variaciones que sufran los diferentes elementos que componen el patrimonio, en un periodo determinado.","2015-10-01"
"cm","Ingresos por linea de negocio","Reporte que muestra los ingresos por cada una de las líneas de negocio del Organismo.","2015-10-01"
"cm","Bono de Productividad","Personal operativo de base y de confianza dado de alta en el Esquema de Productividad","2015-10-01"
"cm","Inventario ","Bienes Muebles del Servicio Postal Mexicano","2015-10-01"
"cm","Resumen mensual de retenciones al personal por cuotas ISSSTE  correspondiente al ejercicio 2015.","Resumen mensual de retenciones ISSSTE desglosadas en: 1) Préstamo personal, 2) Préstamo hipotecario, 3) Crédito adicional.","2015-10-01"
"cm","Incidencias","Tabla con la cantidad de sanciones y justificantes aplicados","2015-11-01"
"cm","Movimientos ante el ISSSTE","Tabla con la cantidad de movimientos aplicados en el ISSSTE","2015-11-01"
"cm","Tabuladores de sueldos 2015.","Son los Tabulador de sueldos  para el  personal de Mando, Enlace, Confianza y Base, autorizados por la SHCP a partir de septiembre de 2014, para el ejercicio 2015. Contiene el desglose de: sueldo, compensación, otras percepciones, impuesto, otras deducciones y neto.","2015-10-01"
"cm","Antigüedad promedio mensual empleados de Base (16 años) y Confianza (18 años), Hombres (16 años) y Mujeres (18 años).","Antigüedad promedio mensual empleados de Base y Confianza, Hombres y Mujeres.","2015-10-01"
"cm","Edad promedio mensual empleados de Base (42 años) y Confianza (46 años) Hombres (42 años) Mujeres (44 años).","Edad promedio mensual empleados de Base y Confianza, Hombres y Mujeres.","2015-10-01"
"cm","Organigrama Estructural vigente de 296 plazas autorizadas.","Es un organigrama de la Estructura Orgánica vigente a partir del 1° de septiembre de 2014, autorizada por la Secretaría de la Función Pública.","2015-10-01"
"cm","Indicador de Plazas Ocupadas 2012 y 2015.","Indicador que sirve para controlar la meta estratégica de no rebasar  el promedio de plazas ocupadas del 2015 con respecto al 2012.","2015-10-01"
"cm","Comparativos ocupacionales ","Es un comparativo concentrado de  número de plazas ocupadas en forma mensual y promedio por Dirección y Estado correspondiente a los años 2012 y 2015 que sirven de base para el cálculo del Indicador de Porcentajes de Plazas Ocupadas.","2015-10-01"
"cm","Plan de capacitación anual","Cantidad de cursos y colaboradores capacitados, género, edades, total de horas, puestos funcionales capacitados, modalidad, sedes de capacitación, beneficios","2015-10-01"
"inmujeres","Indicadores ODS","Indicadores de inclusión relativos a los Objetivos de Desarrollo Sostenible bajo la responsabilidad de actualización por parte del Inmujeres.","2015-07-27"
"inmujeres","Estadísticas de mujeres","Informe del posicionamiento de la Mujer en la Administración Pública.","2015-07-27"
"inmujeres","Obligaciones de Transparencia y Acceso a la Información Pública","Información que el Inmujeres como sujeto obligado debe poner a disposición del público y mantener actualizada de acuerdo con sus facultades, atribuciones y funciones.","2016-05-30"
"inmujeres","Compromisos internacionales en materia de género","Difusión del informe de los tratados internacionales en materia de género que el Estado Mexicano debe cumplir a partir de la reforma constitucional de 2011.","2016-01-31"
"inmujeres","Informes de rendición de cuentas","Informes de las actividades realizadas y los resultados alcanzados por el Inmujeres, así como los informes que dan cuenta de las actividades de las dependencias en cumplimiento a la estrategia transversal de perspectiva de género y al Proigualdad, que se presentan ante diversas autoridades: Cámara de Diputados, Secretaría de Hacienda y Crédito Público, Gobierno de la República y Junta de Gobierno del Inmujeres.","2015-10-31"
"inmujeres","Indicadores de género","El Sistema de Indicadores de Género (SIG) presenta información estadística sobre diversos temas que permiten tener un panorama de la situación de las mujeres y los hombres en México.","2015-12-31"
"inmujeres","Prevención y atención de la violencia contra las mujeres","Informes de solicitudes, grupos de investigación, canalizaciones realizadas por el módulo de gestión en temas de Alerta de Violencia de Género, así como cuadros de avance sobre la armonización legislativa, marcos normativos para garantizar la igualdad, no discriminación y no violencia hacia las mujeres.","2016-03-31"
"inmujeres","Mujeres migrantes","Informe de los programas  institucionales a la población migrante y ganadoras del concurso de mujer migrante grupo de mujeres migrantes internacionales que viven en México y mexicanas que han migrado dentro del país y el extranjero.","2015-12-31"
"inmujeres","Histórico de organizaciones certificadas con el Modelo de Equidad de Género","Informe de las Organizaciones Certificadas en el Modelo de Equidad de Género.","2015-12-31"
"inmujeres","Liderazgo político de las mujeres en México","Informes del liderazgo de la Mujer en la Administración Pública, Gobiernos Estatales, Comisiones, Congreso de la Unión y Senado de la República.","2016-03-31"
"inmujeres","Programas de subsidios y apoyos del Instituto Nacional de las Mujeres","Informes de los programas que ejercen recursos etiquetados, así como los estados que reciben el recurso y beneficiados del Programa de Fortalecimiento a Transversalidad de la Perspectiva de género en las entidades federativas y municipios.","2015-12-31"
"inmujeres","Capacitación en materia de género","Informes de resultados principalmente de las metas alcanzadas en cuanto a número de personas capacitadas, cursos ofertados, estándares de competencia y personas certificadas en temas de interés o utilidad para la Política Nacional de Igualdad.","2015-12-31"
"api-vsa","Historico de Movimiento Portuario","Movimientos de Cruceros y Pasajeros, Embarcaciones Menores y Pasajeros, incluye comparativo historico con años anteriores, e indicadores","2015-11-30"
"api-vsa","Programa Anual de Adquisiciones y Servicios","Calendario de Compras Programadas para el Ejercicio, iclueye importes por partida","2015-11-30"
"api-vsa","Programa Anual de Mantenimiento y Obra Pública","Calendario Anual Programado de Mantenimiento por partidas","2015-11-30"
"api-vsa","Calendario Mensual de Arribo de Cruceros","Calendario tentativo de arribos de cruceros mensual, con fechas y horas estimadas de llegada y salida, procedencia y destino, asi como la cantidad de pasajeros y tribulantes que trae el crucero, tamaño del crucero","2015-11-30"
"api-vsa","Calendario Anual de Arribo de Cruceros","Calendario tentativo de arribos de cruceros, con fechas y horas estimadas de llegada y de salida, procedencia y destino, asi como la cantidad de pasajeros y tribulantes que trae el crucero, tamaño del crucero","2015-11-30"
"conapred","Derechos de la infancia","Indicadores municipales de derechos de la infancia","2016-03-01"
"conapred","Indicadores del PRONAIND","Indicadores de avance en la implementación del PRONAIND","2016-03-01"
"conapred","Percepciones sobre la discriminación en México","Encuesta Nacional sobre Discriminación 2010","2016-03-01"
"conapred","Servidores públicos de la Administración Federal sensibilizados en materia de Igualdad y No Discriminación","Tabla de número de servidores/as públicos federales sensibilizados en materia de igualdad y no discriminación por año","2015-10-26"
"conapred","Informe de Anual de causas","Datos de Quejas y Reclamaciones por Causas 2010, 2011, 2012, 2013, 2014","2015-10-26"
"conapred","Informe de Anual por Entidad Federativa","Datos de Quejas y Reclamaciones por Entidad 2010, 2011, 2012, 2013, 2014","2015-10-26"
"firco","Ubicación física de las gerencias estatales que integran al FIRCO.","Catálogo de la ubicación física de las gerencias estatales que integran al FIRCO.","2015-10-30"
"firco","Incentivos otorgados para Proyectos en Infraestructura y Equipamiento de Laboratorios para Sanidad , Inocuidad y Calidad en 2015.","Reporte de Incentivos otorgados para Proyectos en Infraestructura y Equipamiento de Laboratorios para Sanidad , Inocuidad y Calidad en 2015.","2016-06-30"
"firco","Incentivos otorgados para Proyectos Integrales de Alto Impacto en 2015.","Reporte de Incentivos otorgados para Proyectos Integrales de Alto Impacto en 2015.","2016-06-30"
"firco","Incentivos otorgados para Proyectos del Sistema Nacional de Agroparques para el Diagnóstico y/o Proyecto Ejecutivo en 2014.","Reporte de Incentivos otorgados para Proyectos del Sistema Nacional de Agroparques para el Diagnóstico y/o Proyecto Ejecutivo en 2014.","2015-12-31"
"firco","Incentivos otorgados para Proyectos en Equipamiento de Laboratorios para Sanidad , Inocuidad y Calidad en 2014.","Reporte de Incentivos otorgados para Proyectos en Equipamiento de Laboratorios para Sanidad , Inocuidad y Calidad en 2014.","2015-12-31"
"firco","Incentivos otorgados para Proyectos Integrales de Alto Impacto en 2014.","Reporte de Incentivos otorgados para Proyectos Integrales de Alto Impacto en 2014.","2015-12-31"
"firco","Incentivos otorgados para Proyectos de Desarrollo de Laboratorios en 2013.","Reporte de Incentivos otorgados para Proyectos de Desarrollo de Laboratorios en 2013.","2015-10-30"
"firco","Incentivos otorgados para Proyectos Estratégicos de Alto Impacto en 2013.","Reporte de Incentivos otorgados para Proyectos Estratégicos de Alto Impacto en 2013.","2015-10-30"
"firco","Incentivos otorgados para el Fortalecimiento de Infraestructura para la Movilización y Acopio de Granos y Oleaginosas en 2013.","Reporte de Incentivos otorgados para el Fortalecimiento de Infraestructura para la Movilización y Acopio de Granos y Oleaginosas en 2013.","2015-10-30"
"firco","Apoyos otorgados a través del Proyecto Generación y Ahorro de Energía Eléctrica Mediante Fuentes de Energía Renovable y Medidas de Eficiencia Energética (Ampliación Bioeconomía 2010) del Fondo para la Transición Energética y el Aprovechamiento Sustentable de la Energía.","Reporte de Apoyos otorgados a través del Proyecto Generación y Ahorro de Energía Eléctrica Mediante Fuentes de Energía Renovable y Medidas de Eficiencia Energética (Ampliación Bioeconomía 2010) del Fondo para la Transición Energética y el Aprovechamiento Sustentable de la Energía.","2016-06-30"
"firco","Apoyos otorgados a través del Proyecto de Bioeconomía 2010 (proyecto quinquenal), del Fondo para la Transición Energética y el Aprovechamiento Sustentable de la Energía 2015.","Reporte de Apoyos otorgados a través del Proyecto de Bioeconomía 2010 (proyecto quinquenal), del Fondo para la Transición Energética y el Aprovechamiento Sustentable de la Energía 2015.","2016-06-30"
"firco","Apoyos otorgados a través del Componente Bioenergía y Sustentabilidad del Programa de Fomento a la Agricultura 2015.","Reporte de Apoyos otorgados a través del Componente Bioenergía y Sustentabilidad del Programa de Fomento a la Agricultura 2015.","2016-06-30"
"firco","Apoyos otorgados a través del Concepto de Apoyo para Infraestructura y Equipamiento para Establecimientos Rastros TIF Municipales del Programa de Productividad y Competitividad Agroalimentaria 2015.","Reporte de Apoyos otorgados a través del Concepto de Apoyo para Infraestructura y Equipamiento para Establecimientos Rastros TIF Municipales del Programa de Productividad y Competitividad Agroalimentaria 2015.","2016-06-30"
"firco","Apoyos otorgados 2015 a través del Concepto de Apoyo para Infraestructura y Equipamientoen Postproducción del Programa de Productividad y Competitividad Agroalimentaria.","Reporte de Apoyos otorgados 2015 a través del Concepto de Apoyo para Infraestructura y Equipamientoen Postproducción del Programa de Productividad y Competitividad Agroalimentaria.","2016-06-30"
"firco","Apoyos otorgados a través del Proyecto de Bioeconomía 2010 (proyecto quinquenal), del Fondo para la Transición Energética y el Aprovechamiento Sustentable de la Energía (Ejercicio 2014).","Reporte de Apoyos otorgados a través del Proyecto de Bioeconomía 2010 (proyecto quinquenal), del Fondo para la Transición Energética y el Aprovechamiento Sustentable de la Energía (Ejercicio 2014).","2016-01-29"
"firco","Apoyos otorgados a través del Componente Bioenergía y Sustentabilidad del Programa de Fomento a la Agricultura 2014.","Reporte de Apoyos otorgados a través del Componente Bioenergía y Sustentabilidad del Programa de Fomento a la Agricultura 2014.","2016-01-29"
"firco","Apoyos otorgados a través del Concepto de Incentivo para Infraestructura y Equipamiento para Establecimientos Rastros TIF Municipales del Programa de Productividad y Competitividad Agroalimentaria 2014.","Reporte de Apoyos otorgados a través del Concepto de Incentivo para Infraestructura y Equipamiento para Establecimientos Rastros TIF Municipales del Programa de Productividad y Competitividad Agroalimentaria 2014.","2016-01-29"
"firco","Apoyos otorgados a través del Concepto de Incentivo para Infraestructura y Equipamiento en Postproducción de Nuevos Esquemas Asociativos del Programa de Productividad y Competitividad Agroalimentaria 2014.","Reporte de Apoyos otorgados a través del Concepto de Incentivo para Infraestructura y Equipamiento en Postproducción de Nuevos Esquemas Asociativos del Programa de Productividad y Competitividad Agroalimentaria 2014.","2016-01-29"
